time		u			y
9.660000	1.174751	0.491817
9.680000	1.130407	0.478776
9.700000	1.069745	0.472013
9.720000	1.000139	0.480636
9.740000	0.930242	0.465481
9.760000	0.868919	0.487332
9.780000	0.824118	0.491784
9.800000	0.801814	0.478702
9.820000	0.805178	0.485304
9.840000	0.834077	0.505978
9.860000	0.884999	0.490965
9.880000	0.951425	0.504541
9.900000	1.024626	0.486587
9.920000	1.094778	0.485981
9.940000	1.152278	0.465227
9.960000	1.189072	0.494216
9.980000	1.199818	0.497906
